,Id,MSSubClass,MSZoning,LogLotFrontage,LogLotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,Log1stFlrSF,X2ndFlrSF,LowQualFinSF,LogGrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LogSalePrice,TotalSF,CostPerSF
247,247,190,RM,1.443172,2.210539,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,7,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Fa,Stone,Fa,TA,TA,Unf,0,Unf,0,1020,1020,GasA,Gd,N,FuseP,1.918575,1020,0,2.023432,0,0,2,0,4,2,Fa,9,Typ,0,None,Detchd,1910,Unf,1,440,Po,Po,Y,0,60,112,0,0,0,None,None,None,0,4,2006,WD,Normal,2.470447,7.564238,71.05809
248,248,20,RL,1.462674,2.233604,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,7,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0,TA,TA,CBlock,TA,TA,TA,Unf,0,Unf,0,1367,1367,GasA,Ex,Y,SBrkr,1.977715,0,0,1.977715,0,0,1,0,2,1,TA,5,Typ,1,None,Attchd,1954,Unf,2,451,TA,TA,Y,0,30,0,0,0,0,None,None,None,0,6,2006,WD,Normal,2.472277,7.226209,101.8182
249,249,60,RL,1.453174,2.23367,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,8,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101,Gd,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,1.90708,828,0,2.004096,0,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2003,RFn,2,500,TA,TA,Y,144,68,0,0,0,0,None,None,None,0,9,2007,WD,Normal,2.493264,7.419381,107.9137
250,250,50,RL,1.443172,2.48296,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,7,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472,Gd,TA,CBlock,Gd,TA,Fa,Rec,697,Unf,0,747,1444,GasA,Gd,Y,SBrkr,1.984467,700,0,2.037372,0,1,2,0,4,1,Gd,7,Typ,2,None,Attchd,1958,Fin,2,389,TA,TA,Y,0,98,0,0,0,0,None,None,Shed,500,6,2007,WD,Normal,2.528267,7.670429,129.1978
251,251,30,RL,1.388126,2.149999,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,4,1966,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,Po,CBlock,TA,TA,TA,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,1.970564,0,0,1.970564,0,0,1,0,3,1,Fa,6,Mod,0,None,None,0,None,0,0,None,None,Y,263,0,0,0,0,0,None,GdWo,Shed,450,5,2010,WD,Normal,2.419928,7.174724,58.5758
252,252,120,RM,1.330832,2.136046,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,9,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481,Gd,TA,PConc,Gd,TA,Fa,GLQ,1573,Unf,0,0,1573,GasA,Ex,Y,SBrkr,2.000569,0,0,2.000569,1,1,2,0,2,1,Gd,5,Typ,1,2,Attchd,2006,Fin,2,538,TA,TA,Y,123,0,0,0,153,0,None,None,None,0,12,2007,WD,Family,2.515059,7.393263,144.6154
253,253,60,RL,1.428968,2.200766,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,7,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,1.899434,842,0,2.001811,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2004,RFn,2,520,TA,TA,Y,138,45,0,0,0,0,None,None,None,0,12,2008,WD,Normal,2.489981,7.402452,105.4878
254,254,80,RL,1.491251,2.213003,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,7,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108,TA,TA,CBlock,Gd,TA,Fa,LwQ,270,ALQ,580,452,1302,GasA,Ex,Y,SBrkr,1.970137,0,0,1.970137,0,1,2,0,3,1,Gd,7,Min1,0,None,Attchd,1964,RFn,1,309,TA,TA,Y,333,0,0,0,0,0,None,MnPrv,None,0,10,2007,CWD,Normal,2.482433,7.171657,121.3518
255,255,20,RL,1.446565,2.201215,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,6,1957,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,TA,Rec,922,Unf,0,392,1314,GasA,TA,Y,SBrkr,1.971415,0,0,1.971415,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1957,RFn,1,294,TA,TA,Y,250,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,2.475234,7.180831,110.3501
256,256,60,RL,1.432618,2.205571,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,8,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302,Gd,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,975,975,GasA,Ex,Y,SBrkr,1.933366,1286,0,2.045981,0,0,2,1,4,1,Gd,8,Typ,1,None,BuiltIn,1999,Fin,2,429,TA,TA,Y,192,0,0,0,0,0,None,None,None,0,2,2006,WD,Normal,2.513319,7.736744,100.3928
257,257,60,FV,1.425247,2.206238,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,7,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,TA,Rec,503,Unf,0,361,864,GasA,Ex,Y,SBrkr,1.911256,864,0,2.008847,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2003,RFn,2,673,TA,TA,Y,216,56,0,0,0,0,None,None,None,0,5,2008,WD,Normal,2.504945,7.45472,120.081
258,258,20,RL,1.439718,2.206525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,8,2006,Gable,CompShg,VinylSd,VinylSd,Stone,180,Gd,TA,PConc,Gd,TA,TA,GLQ,1334,Unf,0,270,1604,GasA,Ex,Y,SBrkr,1.998808,0,0,1.998808,1,0,2,1,3,1,Gd,8,Typ,1,2,Attchd,2006,RFn,2,660,TA,TA,Y,123,110,0,0,0,0,None,None,None,0,3,2009,WD,Abnorml,2.509712,7.380256,137.1571
259,259,60,RL,1.477511,2.243713,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,8,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172,Gd,TA,PConc,Gd,TA,TA,GLQ,361,Unf,0,602,963,GasA,Ex,Y,SBrkr,1.927172,829,0,2.013714,0,0,2,1,3,1,Gd,7,Typ,1,None,Attchd,2001,RFn,2,564,TA,TA,Y,0,96,0,245,0,0,None,None,None,0,5,2008,WD,Normal,2.513845,7.491088,129.1853
260,260,20,RM,1.446565,2.245963,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,6,1956,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,FuseA,1.9143,0,0,1.9143,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1956,Unf,1,308,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,12,2008,WD,Normal,2.440821,6.782192,109.9773
261,261,80,RL,1.566007,2.289262,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,7,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399,TA,TA,CBlock,TA,TA,Fa,Rec,672,ALQ,690,0,1362,GasA,TA,Y,SBrkr,1.978417,0,0,1.978417,1,0,1,0,3,1,TA,6,Typ,1,None,Attchd,1991,Unf,2,884,TA,TA,Y,0,0,252,0,0,0,None,GdWo,None,0,5,2009,WD,Normal,2.491405,7.231287,127.3517
262,262,60,RL,1.443172,2.215748,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,9,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270,Gd,TA,PConc,Ex,TA,TA,Unf,0,Unf,0,1482,1482,GasA,Ex,Y,SBrkr,1.988032,1092,0,2.060923,0,0,2,1,3,1,Ex,10,Typ,1,2,BuiltIn,2007,Fin,3,868,TA,TA,Y,0,148,0,0,0,0,None,None,None,0,11,2007,New,Partial,2.527979,7.853216,107.2261
263,263,80,RL,1.499028,2.202146,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,7,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46,TA,TA,CBlock,Gd,Fa,Ex,ALQ,506,Unf,0,0,506,GasA,TA,Y,SBrkr,1.960099,0,0,1.960099,1,0,1,0,3,1,TA,6,Typ,1,None,Attchd,1978,Unf,2,492,TA,TA,Y,292,12,0,0,0,0,None,GdWo,None,0,7,2006,WD,Normal,2.47864,7.100027,124.5875
264,264,50,RM,1.364055,2.153215,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,6,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,TA,LwQ,234,ALQ,692,0,926,GasA,TA,Y,SBrkr,1.921453,0,390,1.971627,1,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1974,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,2.466003,6.830874,140.3888
265,265,30,RM,1.224128,2.147398,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,6,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,TA,Unf,0,Unf,0,680,680,GasA,Gd,N,FuseP,1.892896,0,0,1.892896,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1965,Unf,2,504,TA,TA,N,0,0,0,0,0,0,None,None,None,0,6,2008,WD,Normal,2.415754,6.638568,95.54974
266,266,20,RL,1.471717,2.240724,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,7,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210,TA,Gd,CBlock,Gd,TA,TA,GLQ,588,LwQ,228,606,1422,GasA,TA,Y,SBrkr,1.982355,0,0,1.982355,0,0,2,0,3,1,Gd,7,Typ,1,None,Attchd,1981,Fin,2,576,TA,TA,Y,276,0,0,0,0,0,None,GdPrv,None,0,6,2008,WD,Normal,2.49117,7.25982,123.4177
267,267,60,RL,1.446565,2.232623,Pave,None,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,7,1997,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Ex,GLQ,714,Unf,0,88,802,GasA,Gd,Y,SBrkr,1.900182,709,0,1.990682,1,0,2,1,3,1,TA,8,Typ,1,None,Attchd,1997,Fin,2,413,TA,TA,Y,95,75,0,0,0,0,None,None,None,0,6,2006,WD,Normal,2.495526,7.320527,122.4355
268,268,75,RL,1.409607,2.201215,Pave,None,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,6,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,TA,LwQ,378,Unf,0,342,720,GasA,Ex,Y,SBrkr,1.939957,720,420,2.040255,0,0,2,1,4,1,Gd,8,Typ,1,2,Detchd,1939,Unf,1,240,TA,TA,Y,262,24,0,0,0,0,None,None,None,0,7,2008,WD,Normal,2.493034,7.479864,101.298
269,269,30,RM,1.449898,2.179205,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,6,1955,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,TA,ALQ,403,Rec,125,212,740,GasA,Ex,Y,SBrkr,1.895628,0,0,1.895628,0,0,1,0,2,1,TA,4,Typ,1,2,Detchd,1966,Fin,1,924,Ex,Ex,Y,0,25,0,0,0,0,None,None,None,0,2,2008,WD,Normal,2.459538,6.656727,154.8843
270,270,20,RL,1.443172,2.19464,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,7,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174,TA,Gd,CBlock,TA,Fa,TA,BLQ,751,Unf,0,392,1143,GasA,TA,Y,SBrkr,1.948024,0,0,1.948024,1,0,1,1,3,1,TA,6,Typ,1,1,Attchd,1987,RFn,1,504,TA,Gd,Y,370,30,0,0,0,0,None,GdPrv,None,0,5,2007,WD,Normal,2.476956,7.014814,132.9739
271,271,60,FV,1.488584,2.227928,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,9,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1095,1095,GasA,Gd,Y,SBrkr,1.945697,844,0,2.024184,0,0,2,1,3,1,Gd,8,Typ,1,2,Attchd,2006,RFn,3,1053,TA,TA,Y,192,51,0,0,0,0,None,None,None,0,8,2006,New,Partial,2.525029,7.569928,137.1841
272,272,20,RL,1.456394,2.358396,Pave,None,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,8,2005,Flat,Membran,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Fa,LwQ,226,GLQ,1063,96,1385,GasA,Ex,Y,SBrkr,1.976501,0,0,1.976501,1,0,1,0,2,1,TA,5,Mod,2,None,Attchd,1954,Unf,2,439,TA,TA,Y,81,0,0,0,0,0,None,None,None,0,4,2008,WD,Normal,2.517263,7.217443,177.1827
273,273,60,RL,1.508908,2.237812,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,9,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348,Gd,TA,PConc,Gd,TA,TA,GLQ,524,Unf,0,628,1152,GasA,Ex,Y,SBrkr,1.954391,1106,0,2.04479,0,0,2,1,4,1,Gd,9,Typ,1,2,Attchd,1999,Fin,3,671,TA,TA,Y,132,57,0,0,0,0,None,None,None,0,4,2010,WD,Normal,2.53192,7.727535,127.7533
274,274,20,RL,1.477511,2.215885,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,7,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183,TA,TA,CBlock,TA,TA,TA,Rec,620,LwQ,620,0,1240,GasA,Gd,Y,SBrkr,2.00115,0,0,2.00115,1,0,2,0,3,1,TA,6,Min1,1,2,Attchd,1958,RFn,1,338,TA,TA,Y,289,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD,Normal,2.471672,7.397562,85.17157
275,275,20,RL,1.465737,2.200076,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,6,1982,Gable,CompShg,HdBoard,ImStucc,None,0,TA,TA,CBlock,TA,TA,Fa,ALQ,546,Unf,0,270,816,GasA,TA,Y,SBrkr,1.902766,0,0,1.902766,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1982,Unf,1,264,TA,TA,Y,168,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,2.462325,6.704414,152.5735
276,276,50,RL,1.388126,2.185004,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,8,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,BrkTil,TA,TA,TA,Unf,0,Unf,0,952,952,GasW,Gd,N,SBrkr,1.925498,596,0,1.993982,0,0,2,1,3,1,Ex,5,Typ,0,None,Detchd,1978,Unf,2,672,TA,TA,Y,74,0,0,0,144,0,None,None,None,0,10,2009,WD,Normal,2.503955,7.344719,132.4289
277,277,20,RL,1.581,2.211185,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,8,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,TA,Unf,0,Unf,0,1560,1560,GasA,Ex,Y,SBrkr,1.995032,0,0,1.995032,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2003,Fin,2,573,TA,TA,Y,100,150,0,0,0,0,None,None,None,0,4,2010,WD,Normal,2.502342,7.352441,128.8462
278,278,20,RL,1.597698,2.288428,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,5,1951,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,TA,LwQ,120,Unf,0,744,864,GasA,Ex,Y,SBrkr,1.911256,0,0,1.911256,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1951,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,2.472878,6.761573,163.1944
279,279,20,RL,1.541765,2.259516,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,10,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315,Ex,TA,PConc,Ex,TA,Fa,Unf,0,Unf,0,2121,2121,GasA,Ex,Y,SBrkr,2.035965,0,0,2.035965,0,0,2,1,3,1,Ex,8,Typ,1,0,Attchd,2007,Fin,3,732,TA,TA,Y,124,98,0,0,142,0,None,None,None,0,5,2007,New,Partial,2.560072,7.659643,195.8029
280,280,60,RL,1.485877,2.220381,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,8,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299,TA,TA,CBlock,Gd,TA,TA,BLQ,392,Unf,0,768,1160,GasA,Ex,Y,SBrkr,1.953414,866,0,2.029705,0,0,2,1,4,1,TA,8,Typ,1,None,Attchd,1977,Fin,2,505,TA,TA,Y,288,117,0,0,0,0,None,None,None,0,3,2008,WD,Normal,2.498584,7.611842,94.95549
281,281,60,RL,1.48313,2.233386,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,8,1989,Gable,CompShg,Plywood,Plywood,BrkFace,340,Gd,TA,CBlock,Gd,TA,Ex,GLQ,421,Unf,0,386,807,GasA,Gd,Y,SBrkr,1.955722,807,0,2.027077,0,0,2,1,3,1,Gd,7,Typ,1,None,Attchd,1989,Fin,2,575,TA,TA,Y,0,84,0,196,0,0,None,None,None,0,1,2007,WD,Normal,2.512789,7.591862,115.2876
282,282,20,FV,1.409607,2.184008,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,7,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68,Gd,TA,PConc,Gd,TA,TA,GLQ,905,Unf,0,357,1262,GasA,Gd,Y,SBrkr,1.965776,0,0,1.965776,0,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2006,Fin,2,572,TA,TA,Y,0,120,0,0,0,0,None,None,None,0,5,2006,New,Partial,2.495526,7.140453,146.5927
283,283,120,RL,1.260266,2.143556,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,8,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,Gd,TA,PConc,Gd,TA,TA,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1.971415,0,0,1.971415,1,0,2,0,2,1,Gd,6,Typ,1,2,Attchd,2008,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,None,None,None,0,4,2009,ConLw,Normal,2.504945,7.180831,157.9148
284,284,20,RL,1.45956,2.216021,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,9,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72,Gd,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,1468,1468,GasA,Ex,Y,SBrkr,1.986731,0,0,1.986731,0,0,2,0,3,1,Gd,6,Typ,1,2,Attchd,2008,Fin,3,898,TA,TA,Y,210,150,0,0,0,0,None,None,None,0,12,2009,New,Partial,2.518291,7.291656,166.6213
285,285,120,RL,1.364055,2.195968,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,7,1992,Gable,CompShg,Plywood,ImStucc,None,0,Gd,TA,PConc,Gd,TA,TA,GLQ,430,Unf,0,1145,1575,GasA,Gd,Y,SBrkr,1.996333,0,0,1.996333,1,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,1992,RFn,2,529,TA,TA,Y,0,0,52,0,0,0,None,None,None,0,7,2007,WD,Normal,2.492896,7.362011,113.7778
286,286,160,FV,1.268453,2.122849,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,8,2007,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,1.862179,625,0,1.964437,0,0,2,1,2,1,Gd,5,Typ,0,None,Detchd,2006,RFn,2,528,TA,TA,Y,0,54,0,0,0,0,None,None,None,0,6,2007,New,Partial,2.485896,7.130899,131.76
287,287,50,RL,1.468751,2.217975,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,7,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,TA,Rec,600,Unf,0,312,912,GasA,TA,Y,SBrkr,1.944385,649,0,2.009312,0,0,1,1,3,1,Gd,7,Typ,1,2,Attchd,1962,RFn,2,440,TA,TA,Y,0,0,0,0,128,0,None,GdPrv,None,0,6,2006,WD,Normal,2.48296,7.458186,91.6955
288,288,20,RL,1.443172,2.197525,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,5,1971,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,TA,BLQ,614,Unf,0,244,858,GasA,TA,Y,SBrkr,1.910224,0,0,1.910224,0,0,1,0,3,1,TA,5,Typ,0,None,None,0,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD,Normal,2.432305,6.754604,102.5641
289,289,20,RL,1.443172,2.218342,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,6,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31,TA,Gd,CBlock,TA,TA,TA,BLQ,450,Unf,0,432,882,GasA,TA,Y,SBrkr,1.917275,0,0,1.917275,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1970,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,2,2010,WD,Normal,2.460595,6.802395,135.5556
290,290,70,RL,1.409607,2.205471,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,7,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,TA,Unf,0,Unf,0,698,698,GasA,Ex,Y,FuseA,1.879193,698,0,1.97981,0,0,1,0,3,1,TA,7,Typ,0,None,Detchd,2003,Unf,1,384,TA,TA,Y,0,0,0,0,259,0,None,None,None,0,7,2007,WD,Normal,2.480057,7.241366,110.0107
291,291,60,RL,1.566007,2.267552,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,9,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Ex,Unf,0,Unf,0,1079,1079,GasA,Ex,Y,SBrkr,1.943592,840,0,2.022813,0,0,2,1,3,1,Gd,8,Typ,1,2,Attchd,2006,RFn,2,685,Gd,TA,Y,0,51,0,0,0,0,None,None,None,0,7,2006,New,Partial,2.514448,7.559559,121.5373
292,292,190,RL,1.388126,2.15709,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,6,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Fa,PConc,TA,Ex,TA,Rec,210,Unf,0,570,780,GasA,Ex,N,SBrkr,1.923024,780,0,2.007912,1,0,2,0,6,1,Fa,9,Typ,0,None,None,0,None,0,0,None,None,N,0,184,0,0,0,0,None,None,None,0,3,2008,WD,Normal,2.469765,7.447751,79.1958
293,293,50,RL,1.409607,2.234537,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,6,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,TA,LwQ,292,Unf,0,476,768,GasA,Gd,Y,SBrkr,1.952428,568,0,2.007912,0,0,1,1,3,1,TA,8,Min2,1,2,Attchd,1949,Unf,1,281,TA,TA,Y,0,0,0,0,160,0,None,None,None,0,1,2009,WD,Normal,2.466654,7.447751,76.34033
294,294,60,RL,1.443172,2.274258,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,8,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34,TA,TA,CBlock,TA,TA,TA,ALQ,795,Unf,0,0,795,GasA,Fa,Y,SBrkr,1.986731,795,0,2.04439,1,0,2,1,3,1,Gd,9,Typ,1,None,Attchd,1977,Fin,2,539,TA,TA,Y,0,250,0,0,0,0,None,None,None,0,3,2006,WD,Normal,2.515059,7.724447,103.8445
